201705010820000200000000000000014692000000000000000146929900000000000000000000CONSUMIDOR FINAL              000000000020400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000 
201705060820000200000000000000014895000000000000000148959900000000000000000000CONSUMIDOR FINAL              000000000012500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705060820000200000000000000014896000000000000000148969900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705060820000200000000000000014897000000000000000148979900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705060820000200000000000000014898000000000000000148989900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705060820000200000000000000014899000000000000000148999900000000000000000000CONSUMIDOR FINAL              000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014900000000000000000149009900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014901000000000000000149019900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014902000000000000000149029900000000000000000000CONSUMIDOR FINAL              000000000016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014903000000000000000149039900000000000000000000CONSUMIDOR FINAL              000000000011500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014904000000000000000149049900000000000000000000CONSUMIDOR FINAL              000000000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014905000000000000000149059900000000000000000000CONSUMIDOR FINAL              000000000019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014906000000000000000149069900000000000000000000CONSUMIDOR FINAL              000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014907000000000000000149079900000000000000000000CONSUMIDOR FINAL              000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014908000000000000000149089900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014909000000000000000149099900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014910000000000000000149109900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014911000000000000000149119900000000000000000000CONSUMIDOR FINAL              000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014912000000000000000149129900000000000000000000CONSUMIDOR FINAL              000000000011500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014913000000000000000149139900000000000000000000CONSUMIDOR FINAL              000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014914000000000000000149149900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014915000000000000000149159900000000000000000000CONSUMIDOR FINAL              000000000019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014916000000000000000149169900000000000000000000CONSUMIDOR FINAL              000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014917000000000000000149179900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014918000000000000000149189900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014919000000000000000149199900000000000000000000CONSUMIDOR FINAL              000000000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014920000000000000000149209900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014921000000000000000149219900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014922000000000000000149229900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014923000000000000000149239900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014924000000000000000149249900000000000000000000CONSUMIDOR FINAL              000000000019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014925000000000000000149259900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014926000000000000000149269900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014927000000000000000149279900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014928000000000000000149289900000000000000000000CONSUMIDOR FINAL              000000000019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014929000000000000000149299900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705070820000200000000000000014930000000000000000149309900000000000000000000CONSUMIDOR FINAL              000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014931000000000000000149319900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014932000000000000000149329900000000000000000000CONSUMIDOR FINAL              000000000012400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014933000000000000000149339900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014934000000000000000149349900000000000000000000CONSUMIDOR FINAL              000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014935000000000000000149359900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014936000000000000000149369900000000000000000000CONSUMIDOR FINAL              000000000008550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014937000000000000000149379900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014938000000000000000149389900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014939000000000000000149399900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014940000000000000000149409900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014941000000000000000149419900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014942000000000000000149429900000000000000000000CONSUMIDOR FINAL              000000000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014943000000000000000149439900000000000000000000CONSUMIDOR FINAL              000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014944000000000000000149449900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014945000000000000000149459900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014946000000000000000149469900000000000000000000CONSUMIDOR FINAL              000000000013500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014947000000000000000149479900000000000000000000CONSUMIDOR FINAL              000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014948000000000000000149489900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014949000000000000000149499900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014950000000000000000149509900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014951000000000000000149519900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014952000000000000000149529900000000000000000000CONSUMIDOR FINAL              000000000019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014953000000000000000149539900000000000000000000CONSUMIDOR FINAL              000000000002700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014954000000000000000149549900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014955000000000000000149559900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014956000000000000000149569900000000000000000000CONSUMIDOR FINAL              000000000025500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014957000000000000000149579900000000000000000000CONSUMIDOR FINAL              000000000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014958000000000000000149589900000000000000000000CONSUMIDOR FINAL              000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014959000000000000000149599900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014960000000000000000149609900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014961000000000000000149619900000000000000000000CONSUMIDOR FINAL              000000000014000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014962000000000000000149629900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014963000000000000000149639900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014964000000000000000149649900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014965000000000000000149659900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014966000000000000000149669900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014967000000000000000149679900000000000000000000CONSUMIDOR FINAL              000000000009500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014968000000000000000149689900000000000000000000CONSUMIDOR FINAL              000000000013500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014969000000000000000149699900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014970000000000000000149709900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705080820000200000000000000014971000000000000000149719900000000000000000000CONSUMIDOR FINAL              000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014972000000000000000149729900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014973000000000000000149739900000000000000000000CONSUMIDOR FINAL              000000000012000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014974000000000000000149749900000000000000000000CONSUMIDOR FINAL              000000000013500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014975000000000000000149759900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014976000000000000000149769900000000000000000000CONSUMIDOR FINAL              000000000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014977000000000000000149779900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014978000000000000000149789900000000000000000000CONSUMIDOR FINAL              000000000019500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014979000000000000000149799900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014980000000000000000149809900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014981000000000000000149819900000000000000000000CONSUMIDOR FINAL              000000000012500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014982000000000000000149829900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014983000000000000000149839900000000000000000000CONSUMIDOR FINAL              000000000019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014984000000000000000149849900000000000000000000CONSUMIDOR FINAL              000000000012500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014985000000000000000149859900000000000000000000CONSUMIDOR FINAL              000000000015000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014986000000000000000149869900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014987000000000000000149879900000000000000000000CONSUMIDOR FINAL              000000000024000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014988000000000000000149889900000000000000000000CONSUMIDOR FINAL              000000000006500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014989000000000000000149899900000000000000000000CONSUMIDOR FINAL              000000000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705090820000200000000000000014990000000000000000149909900000000000000000000CONSUMIDOR FINAL              000000000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014991000000000000000149919900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014992000000000000000149929900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014993000000000000000149939900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014994000000000000000149949900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014995000000000000000149959900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014996000000000000000149969900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014997000000000000000149979900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014998000000000000000149989900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000014999000000000000000149999900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015000000000000000000150009900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015001000000000000000150019900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015002000000000000000150029900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015003000000000000000150039900000000000000000000CONSUMIDOR FINAL              000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015004000000000000000150049900000000000000000000CONSUMIDOR FINAL              000000000014300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015005000000000000000150059900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015006000000000000000150069900000000000000000000CONSUMIDOR FINAL              000000000011500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015007000000000000000150079900000000000000000000CONSUMIDOR FINAL              000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015008000000000000000150089900000000000000000000CONSUMIDOR FINAL              000000000006500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015009000000000000000150099900000000000000000000CONSUMIDOR FINAL              000000000025500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705100820000200000000000000015010000000000000000150109900000000000000000000CONSUMIDOR FINAL              000000000025000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015011000000000000000150119900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015012000000000000000150129900000000000000000000CONSUMIDOR FINAL              000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015013000000000000000150139900000000000000000000CONSUMIDOR FINAL              000000000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015014000000000000000150149900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015015000000000000000150159900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015016000000000000000150169900000000000000000000CONSUMIDOR FINAL              000000000008500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015017000000000000000150179900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015018000000000000000150189900000000000000000000CONSUMIDOR FINAL              000000000009500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015019000000000000000150199900000000000000000000CONSUMIDOR FINAL              000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015020000000000000000150209900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015021000000000000000150219900000000000000000000CONSUMIDOR FINAL              000000000006500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015022000000000000000150229900000000000000000000CONSUMIDOR FINAL              000000000009500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015023000000000000000150239900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015024000000000000000150249900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015025000000000000000150259900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015027000000000000000150279900000000000000000000CONSUMIDOR FINAL              000000000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015028000000000000000150289900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015029000000000000000150299900000000000000000000CONSUMIDOR FINAL              000000000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015030000000000000000150309900000000000000000000CONSUMIDOR FINAL              000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015031000000000000000150319900000000000000000000CONSUMIDOR FINAL              000000000010500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015032000000000000000150329900000000000000000000CONSUMIDOR FINAL              000000000026000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015033000000000000000150339900000000000000000000CONSUMIDOR FINAL              000000000055500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015034000000000000000150349900000000000000000000CONSUMIDOR FINAL              000000000016500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015035000000000000000150359900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015036000000000000000150369900000000000000000000CONSUMIDOR FINAL              000000000033600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015037000000000000000150379900000000000000000000CONSUMIDOR FINAL              000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015038000000000000000150389900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705110820000200000000000000015039000000000000000150399900000000000000000000CONSUMIDOR FINAL              000000000010500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705120820000200000000000000015040000000000000000150409900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705120820000200000000000000015041000000000000000150419900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
